"","person_id","event_id","event_name","date"
"450",41484,4448,"See how it runs!  See how it runs!
",20170626
"451",12178,1404,"                -- Eleanor Roosevelt
",20170821
"452",12178,6702,"                -- Groucho Marx
",20170110
"453",12178,2403,"Signs of crime: screaming or cries for help.
",20170925
"454",60886,4318,"Never let your child play with a loaded carp.
",20170706
"455",60886,8068,"It was a book to kill time for those who liked it better dead.
",20180125
"456",60886,1851,"The IQ of the group is the lowest IQ of a member of the group divided
",20170113
"457",74332,2731,"Shining with all his might:
",20170715
"458",74332,1574,"Silverman's Law:
",20170402
"459",74332,124,"Beware of low-flying butterflies.
",20170621
"460",41914,8442,"        Its syntax worse than JOSS;
",20170114
"461",22369,2918,"Don't go surfing in South Dakota for a while.
",20171017
"462",42815,2177,"
",20171115
"463",25814,5982,"him up.
",20170525
"464",25814,9373,"Electrocution: Burning at the stake with all the modern improvements.
",20170622
"465",91065,2241,"        In any organization there will always be one person who knows
",20170520
"466",95491,9876,"Whether you can hear it or not
",20170810
"467",95491,5023,"You patch a bug, and dump it again:
",20170821
"468",36563,5269,"     ""Like a bowl of sour cream?"" asked the other.  ""Why?""
",20171112
"469",36563,6965,"Stop searching.  Happiness is right next to you.  Now, if they'd only
",20180103
"470",91302,7990,"It was the reader's CONS
",20170319
"471",89343,4612,"        But the good ones I've seen
",20170715
"472",89343,8538,"43rd Law of Computing:
",20171207
"473",72648,6801,"Things will be bright in P.M.  A cop will shine a light in your face.
",20180206
"474",72648,2918,"WHERE CAN THE MATTER BE
",20180129
"475",72648,786,"99 blocks of crud!
",20170721
"476",69333,9520,"You patch a bug, and dump it again:
",20170312
"477",69333,4029,"                -- Finley Peter Dunne (Mr. Dooley)
",20170219
"478",69333,4331,"Real Programmers never work 9 to 5.  If any real programmers are around a 9 AM,
",20170730
"479",55598,2365,"Oh, let us never, never doubt
",20170309
"480",55598,8538,"What the hell, go ahead and put all your eggs in one basket.
",20171206
"481",55598,7498,"It is easier to get forgiveness than permission.
",20180405
"482",14532,9589,"Now, GC, for the nonce,
",20170117
"483",67045,4290,"Majority: That quality that distinguishes a crime from a law.
",20170906
"484",97245,3139,"Anarchy may not be the best form of government, but it's better than no
",20170825
"485",84066,5715,"Absentee: A person with an income who has had the forethought to remove
",20170902
"486",84066,6572,"""Now is the time for all good men to come to.""
",20170725
"487",84066,6004,"Perhaps, unless the billboards fall
",20170801
"488",83673,3810,"Excellent time to become a missing person.
",20170912
"489",83673,7275,"Corner, Vermont.""
",20171007
"490",83673,5135,"I think it stupid of the Pig.
",20180311
"491",55804,1077,"""Why isn't there a special name for the tops of your feet?""
",20180218
"492",55804,3232,"                -- Lewis Carroll
",20171115
"493",55804,1106,"
",20180122
"494",84819,2633,"Love at first sight is one of the greatest labor-saving devices the
",20170921
"495",84819,1625,"A: 33.  1 to hold the bits and 32 to push the register.
",20180308
"496",84819,4702,"Alexander Graham Bell is alive and well in New York, and still waiting
",20171110
"497",73141,3998,"        If an idea can survive a bureaucratic review and be implemented
",20170221
"498",73141,5922,"God made the Idiot for practice, and then He made the School Board
",20170204
"499",73141,6127,"                -- Macy's
",20170814
"500",39426,8995,"Beware of low-flying butterflies.
",20170801
"501",39426,4387,"In a chronodimensional skip.
",20170808
"502",54867,6852,"If at first you don't succeed, give up, no use being a damn fool.
",20180327
"503",54867,4804,"How many software engineers does it take to change a lightbulb?
",20170123
"504",44733,3251,"if it were so, it would be; but as it isn't, it ain't.  That's logic!""
",20170511
"505",44733,9768,"He looked at me as if I was a side dish he hadn't ordered.
",20170521
"506",29338,9677,"        But this output can be
",20180330
"507",29338,2984,"Adult: One old enough to know better.
",20170820
"508",60974,493,"Hummingbirds never remember the words to songs.
",20180324
"509",60974,9712,"affairs has always been dominant and controlling.
",20170930
"510",60974,7454,"""I just need enough to tide me over until I need more.""
",20171216
"511",36829,8040,"""That must be wonderful!  I don't understand it at all.""
",20170711
"512",36829,1649,"Space is big.  You just won't believe how vastly, hugely, mind-
",20171213
"513",36829,3734,"in students.
",20170327
"514",82606,1978,"You worry too much about your job.  Stop it.  You are not paid enough
",20170110
"515",82606,7310,"Real Programmers don't write application programs; they program right down on
",20170121
"516",82606,8361,"Today is the tomorrow you worried about yesterday
",20171102
"517",46163,6148,"Losing your drivers' license is just God's way of saying ""BOOGA, BOOGA!""
",20170508
"518",22268,8873,"God isn't dead, he just couldn't find a parking place.
",20170129
"519",22268,8650,"Reality is an obstacle to hallucination.
",20180424
"520",22268,5388,"Eggheads unite!  You have nothing to lose but your yolks.
",20180219
"521",93699,5512,"                -- Mark Twain
",20170322
"522",93699,8798,"""Matrimony isn't a word, it's a sentence.""
",20170726
"523",93699,5605,"Is it possible that software is not like anything else, that it is
",20171004
"524",38006,7331,"They're only trying to make me LOOK paranoid!
",20171201
"525",49286,622,"Truth will be out this morning.  (Which may really mess things up.)
",20180414
"526",49286,746,"One good reason why computers can do more work than people is that they
",20171029
"527",49286,932,"shoes.
",20171112
"528",80156,482,"really make them think they'll hate you.
",20170117
"529",80156,2227,"Modern man is the missing link between apes and human beings.
",20170107
"530",27590,2993,"by the number of people in the group.
",20171206
"531",27590,8442,"                -- Oscar Wilde
",20170702
"532",68586,4318,"change.
",20170723
"533",68586,493,"WHERE CAN THE MATTER BE
",20170618
"534",75555,9188,"
",20180215
"535",28166,1143,"SQL Symphony Concert",20170903
"536",28166,1143,"SQL Symphony Concert",20170328
"537",28166,1143,"SQL Symphony Concert",20170407
"538",18111,418,"aureomycin, cocaine, interferon, and TLC.  The only ailment chicken
",20171023
"539",18111,446,"Children are natural mimic who act like their parents despite every
",20170801
"540",18111,1033,"Lunatic Asylum: The place where optimism most flourishes.
",20170315
"541",42818,3770,"Good news.  Ten weeks from Friday will be a pretty good day.
",20170427
"542",95511,2809,"Chicken Little was right.
",20170524
"543",95511,5151,"Van Roy's Law:
",20170219
"544",95511,9246,"                -- Foolish Dictionary
",20171029
"545",12378,7245,"If God had wanted you to go around nude, He would have given you bigger
",20170112
"546",12378,2506,"        Superiority is recessive.
",20170707
"547",65815,2089,"Just because you're paranoid doesn't mean they AREN'T after you.
",20180316
"548",65815,9110,"The average woman would rather have beauty than brains, because the
",20170809
"549",46697,9934,"I'll never see a tree at all.
",20170511
"550",46697,9137,"If you have a procedure with 10 parameters, you probably missed some.
",20170822
"551",22085,1046,"        hits the paper.
",20170522
"552",68889,9624,"        If you hit two keys on the typewriter, the one you don't want
",20170120
"553",68889,1410,"We wish you a Hare Krishna
",20171001
"554",68889,6659,"In the long run, every program becomes rococo, and then rubble.
",20171008
"555",92692,212,"It was the reader's CONS
",20180127
"556",92692,8666,"                -- ""The Hitchhiker's Guide to the Galaxy""
",20170727
"557",65661,1552,"If you think last Tuesday was a drag, wait till you see what happens
",20170616
"558",98773,7780,"at the steam fitters' picnic.
",20180106
"559",98773,7937,"described with pictures.
",20170309
"560",67825,5255,"There is only one thing in the world worse than being talked about, and
",20170711
"561",35324,8548,"McGowan's Madison Avenue Axiom:
",20170412
"562",35324,2338,"A year spent in artificial intelligence is enough to make one believe
",20170901
"563",24087,3998,"Take not a single bit!
",20180217
"564",24087,9771,"Things are more like they used to be than they are now.
",20180113
"565",57774,6801,"Electrocution: Burning at the stake with all the modern improvements.
",20170222
"566",57774,2513,"automation?
",20170710
"567",22874,7637,"Message will arrive in the mail.  Destroy, before the FBI sees it.
",20180308
"568",22874,2059,"Beware of the Turing Tar-pit in which everything is possible but
",20170311
"569",22874,9110,"it.
",20171230
"570",22894,2400,"You're being followed.  Cut out the hanky-panky for a few days.
",20170315
"571",22894,2054,"coughing.""
",20170604
"572",22894,9310,"Just because your doctor has a name for your condition doesn't mean he
",20180307
"573",57715,9190,"                -- Elbert Hubbard
",20171117
"574",58039,6084,"Today is the first day of the rest of the mess
",20170726
"575",58039,2940,"Beware of the Turing Tar-pit in which everything is possible but
",20170628
"576",63823,276,"                -- Clarence Darrow
",20171030
"577",63823,8029,"You patch a bug, and dump it again:
",20170208
"578",63823,9167,"Duct tape is like the force.  It has a light side, and a dark side, and
",20170612
"579",56400,4941,"We wish you a Hare Krishna
",20170930
"580",56400,1266,"As Will Rogers would have said, ""There is no such things as a free
",20170821
"581",56400,792,"Afternoon: That part of the day we spend worrying about how we wasted
",20170813
"582",72921,3037,"If the input was short of exact.
",20170713
"583",72921,1714,"                -- George Saunders' dying words
",20170425
"584",26560,842,"A Lisp programmer knows the value of everything, but the cost of
",20170501
"585",37295,5560,"The Universe is laughing behind your back
",20170623
"586",24633,6894,"        2.  If a straight line fit is required, obtain only two data
",20180118
"587",57922,6105,"Kinkler's Second Law:
",20170202
"588",57922,4675,"Cleveland still lives.  God _m_u_s_t be dead.
",20170604
"589",49872,1753,"What this country needs is a good five cent ANYTHING!
",20170323
"590",38822,537,"Real Programmers don't comment their code.  If it was hard to write, it should
",20170723
"591",38822,9469,"Real Programmers don't write in BASIC.  Actually, no programmers write in BASIC
",20170312
"592",38822,3378,"A bachelor is a selfish, undeserving guy who has cheated some woman
",20180224
"593",20452,916,"        When it's converted to energy?
",20180425
"594",26042,9310,"""Why be a man when you can be a success?""
",20170207
"595",26042,5195,"        Its syntax worse than JOSS;
",20170105
"596",31448,8012,"Eggheads unite!  You have nothing to lose but your yolks.
",20170329
"597",26673,7504,"UFO's are for real: the Air Force doesn't exist.
",20180207
"598",26673,5388,"Life is like an onion: you peel off layer after layer, then you find
",20171017
"599",26673,4884,"                -- Herbert Hoover
",20180214
"600",15361,2433,"pedestrians.
",20171008
"601",12665,6964,"                -- Yiddish saying
",20180302
"602",96985,9615,"Never put off till tomorrow what you can avoid all together.
",20171202
"603",96985,1623,"        He said, ""Yes, I know.
",20171110
"604",96985,6239,"        But the good ones I've seen
",20170205
"605",23531,8777,"miss
",20170603
"606",23531,7043,"It is easier to get forgiveness than permission.
",20180311
"607",23531,1625,"UFO's are for real: the Air Force doesn't exist.
",20171109
