"","person_id","transcript"
"563",87260,"Oh dear! I shall be late!’ (when she thought it over afterwards, it
"
"564",18164,"house, quite forgetting that she was now about a thousand times as large
"
"565",22148,"‘Don’t you mean “purpose”?’ said Alice.
"
"566",47031,"You know the song, perhaps?’
"
"567",97761,"
"
"568",52372,"
"
"569",59488,"being drowned in my own tears! That WILL be a queer thing, to be sure!
"
"570",20936,"
"
"571",61157,"how to set about it; and while she was peering about anxiously among
"
"572",81475,"
"
"573",94061,"the Queen, who was passing at the moment, ‘My dear! I wish you would
"
"574",44793,"It was high time to go, for the pool was getting quite crowded with the
"
"575",53438,"  Was kindly permitted to pocket the spoon:
"
"576",87464,"‘Don’t grunt,’ said Alice; ‘that’s not at all a proper way of expressing
"
"577",69823,"of them.’ In another minute the whole head appeared, and then Alice put
"
"578",81848,"on the song, ‘I’d have said to the porpoise, “Keep back, please: we
"
"579",32270,"words all coming different, and then the Mock Turtle drew a long breath,
"
"580",39644,"
"
"581",88148,"
"
"582",34985,"cupboards and book-shelves; here and there she saw maps and pictures
"
"583",92542,"about the whiting!’
"
"584",43000,"
"
"585",89807,"CHAPTER X. The Lobster Quadrille
"
"586",45102,"However, this bottle was NOT marked ‘poison,’ so Alice ventured to taste
"
"587",73518,"At this moment the door of the house opened, and a large plate came
"
"588",59288,"again, it was very provoking to find that the hedgehog had unrolled
"
"589",22112,"‘You mean you can’t take LESS,’ said the Hatter: ‘it’s very easy to take
"
"590",33406,"were nowhere to be found: all she could see, when she looked down, was
"
"591",56106,"of the window, and one foot up the chimney, and said to herself ‘Now I
"
"592",30220,"
"
"593",56782,"
"
"594",63849,"says it kills all the rats and--oh dear!’ cried Alice in a sorrowful
"
"595",87373,"‘It must be a very pretty dance,’ said Alice timidly.
"
"596",30444,"them out again. That’s all.’
"
"597",12000,"‘stupid,’ and that he had to ask his neighbour to tell him. ‘A nice
"
"598",19434,"nurse! But I’ve got to see that the mouse doesn’t get out.” Only I don’t
"
"599",24772,"Five and Seven said nothing, but looked at Two. Two began in a low
"
"600",76616,"haven’t had a wink of sleep these three weeks!’
"
"601",32403,"get out again.
"
"602",29257,"  The Panther took pie-crust, and gravy, and meat,
"
"603",44905,"the whole she thought it would be quite as safe to stay with it as to go
"
"604",10034,"a kind of serpent, that’s all I can say.’
"
"605",30326,"‘I’ve a right to think,’ said Alice sharply, for she was beginning to
"
"606",90789,"she waited patiently.
"
"607",59865,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
"
"608",88870,"The Gryphon lifted up both its paws in surprise. ‘What! Never heard of
"
"609",27448,"‘No, no! The adventures first,’ said the Gryphon in an impatient tone:
"
"610",58487,"
"
"611",37558,"question is, what?’
"
"612",61817,"
"
"613",14111,"
"
"614",49339,"faces, so that they couldn’t see it?’ So she stood still where she was,
"
"615",65520,"being drowned in my own tears! That WILL be a queer thing, to be sure!
"
"616",37308,"‘But they were IN the well,’ Alice said to the Dormouse, not choosing to
"
"617",39657,"anxiously about as it went, as if it had lost something; and she heard
"
"618",21287,"uglifying!’ it exclaimed. ‘You know what to beautify is, I suppose?’
"
"619",93726,"‘important--unimportant--unimportant--important--’ as if he were trying
"
"620",39641,"
"
"621",70024,"    The pepper when he pleases!’
"
"622",50035,"‘Chorus again!’ cried the Gryphon, and the Mock Turtle had just begun
"
"623",70601,"
"
"624",58668,"
"
"625",52610,"
"
"626",89737,"
"
"627",28609,"‘And who is Dinah, if I might venture to ask the question?’ said the
"
"628",80485,"This was such a new idea to Alice, that she was quite silent for a
"
"629",11686,"
"
"630",84681,"  *    *    *    *    *    *    *
"
"631",68807,"she thought, and looked into its eyes again, to see if there were any
"
"632",46233,"But here, to Alice’s great surprise, the Duchess’s voice died away, even
"
"633",10389,"
"
"634",27198,"
"
"635",23880,"wig, (look at the frontispiece if you want to see how he did it,) he did
"
"636",40038,"‘Stolen!’ the King exclaimed, turning to the jury, who instantly made a
"
"637",29250,"
"
"638",36008,"this bottle does. I do hope it’ll make me grow large again, for really
"
"639",47664,"
"
"640",10680,"
"
"641",63152,"a VERY turn-up nose, much more like a snout than a real nose; also its
"
"642",19341,"
"
"643",23097,"book her sister was reading, but it had no pictures or conversations in
"
"644",71185,"Gryphon.
"
"645",61986,"The Dormouse again took a minute or two to think about it, and then
"
"646",77433,"
"
"647",82678,"was beating her violently with its wings.
"
"648",50047,"
"
"649",39346,"And so she went on, taking first one side and then the other, and making
"
"650",14421,"dry me at all.’
"
"651",93538,"tail about in a melancholy way, being quite unable to move. She soon got
"
"652",48399,"diamonds, and walked two and two, as the soldiers did. After these came
"
"653",27923,"little way forwards each time and a long way back, and barking hoarsely
"
"654",63173,"‘It is wrong from beginning to end,’ said the Caterpillar decidedly, and
"
"655",70059,"the royal children; there were ten of them, and the little dears came
"
"656",13189,"court.
"
"657",33596,"introduce it.’
"
"658",43434,"CHAPTER X. The Lobster Quadrille
"
"659",38795,"The Hatter opened his eyes very wide on hearing this; but all he SAID
"
"660",48997,"vanishing so suddenly: you make one quite giddy.’
"
"661",62398,"
"
"662",27483,"
"
"663",40704,"   ‘In my youth,’ Father William replied to his son,
"
"664",18497,"those long words, and, what’s more, I don’t believe you do either!’ And
"
"665",17623,"
"
"666",28857,"
"
"667",19018,"
"
"668",94828,"This did not seem to encourage the witness at all: he kept shifting
"
"669",99043,"On this the White Rabbit blew three blasts on the trumpet, and then
"
"670",34651,"appeared; but she ran off as hard as she could, and soon found herself
"
"671",96357,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
"
"672",95241,"them Alice recognised the White Rabbit: it was talking in a hurried
"
"673",58113,"‘Mine is a long and a sad tale!’ said the Mouse, turning to Alice, and
"
"674",93969,"  Was kindly permitted to pocket the spoon:
"
"675",80421,"‘It goes on, you know,’ the Hatter continued, ‘in this way:--
"
"676",54419,"
"
"677",56384,"‘You may not have lived much under the sea--’ [‘I haven’t,’ said
"
"678",40832,"other side of the court.
"
"679",28500,"
"
"680",15376,"perfectly idiotic!’ And she opened the door and went in.
"
"681",75736,"‘There might be some sense in your knocking,’ the Footman went on
"
"682",60418,"
"
"683",75357,"‘I never went to him,’ the Mock Turtle said with a sigh: ‘he taught
"
"684",49236,"
"
"685",85615,"to ask.
"
"686",38178,"with his tea spoon at the March Hare,) ‘--it was at the great concert
"
"687",78304,"now? That’ll be a comfort, one way--never to be an old woman--but
"
"688",55954,"
"
"689",15851,"‘You might just as well say,’ added the March Hare, ‘that “I like what I
"
"690",56806,"her a good deal until she made out what it was: she was beginning to
"
"691",86790,"voice, ‘Why the fact is, you see, Miss, this here ought to have been a
"
"692",84921,"a doze; but, on being pinched by the Hatter, it woke up again with
"
"693",26520,"putting things!’
"
"694",48978,"‘Pepper, mostly,’ said the cook.
"
"695",97857,"herself. ‘Shy, they seem to put everything upon Bill! I wouldn’t be in
"
"696",80128,"think you could draw treacle out of a treacle-well--eh, stupid?’
"
"697",39087,"‘It’s the thing Mock Turtle Soup is made from,’ said the Queen.
"
"698",74233,"Alice glanced rather anxiously at the cook, to see if she meant to take
"
"699",34236,"‘I don’t think they play at all fairly,’ Alice began, in rather a
"
"700",60312,"
"
"701",20126,"on.’
"
"702",91269,"(she was obliged to say ‘creatures,’ you see, because some of them were
"
"703",45852,"
"
"704",70112,"‘Ah, well! It means much the same thing,’ said the Duchess, digging her
"
"705",60216,"
"
"706",53272,"to suit them!’
"
"707",66100,"Here the Dormouse shook itself, and began singing in its sleep ‘Twinkle,
"
"708",21022,"lullaby to it as she did so, and giving it a violent shake at the end of
"
"709",43227,"thing is to find my way into that lovely garden. I think that will be
"
"710",77432,"“it” means.’
"
"711",82262,"‘I could tell you my adventures--beginning from this morning,’ said
"
"712",13080,"‘Well, then,’ the Cat went on, ‘you see, a dog growls when it’s angry,
"
"713",57445,"certainly did NOT, being made entirely of cardboard.)
"
"714",40234,"mouse-traps, and the moon, and memory, and muchness--you know you say
"
"715",29164,"There seemed to be no use in waiting by the little door, so she went
"
"716",91949,"
"
"717",74312,"
"
"718",28193,"enough for it to speak with.
"
"719",41353,"
"
"720",67424,"‘Once upon a time there were three little sisters,’ the Dormouse began
"
"721",22095,"set off at once, and ran till she was quite tired and out of breath, and
"
"722",80583,"‘I wish you wouldn’t squeeze so.’ said the Dormouse, who was sitting
"
"723",12778,"makes them so shiny?’
"
"724",77093,"
"
"725",83170,"Alice a little timidly: ‘but it’s no use going back to yesterday,
"
"726",23766,"that was sitting on the top with its arms folded, quietly smoking a long
"
"727",50207,"
"
"728",47977,"
"
"729",20252,"out of sight; and an old Crab took the opportunity of saying to her
"
"730",80361,"hoarse, feeble voice: ‘I heard every word you fellows were saying.’
"
"731",61663,"
"
"732",57161,"
"
"733",71912,"
"
"734",35634,"   Pennyworth only of beautiful Soup?
"
"735",21014,"‘Come on, then!’ roared the Queen, and Alice joined the procession,
"
"736",82827,"childhood: and how she would gather about her other little children, and
"
"737",40454,"
"
"738",20981,"neck would bend about easily in any direction, like a serpent. She had
"
"739",75304,"
"
"740",59152,"desperate that she was ready to ask help of any one; so, when the Rabbit
"
"741",71222,"
"
"742",68911,"too much frightened to say a word, but slowly followed her back to the
"
"743",76937,"
"
"744",36759,"was over, and both the hedgehogs were out of sight: ‘but it doesn’t
"
"745",25536,"again, no wonder she felt unhappy.
"
"746",81379,"
"
"747",74262,"the Conqueror, whose cause was favoured by the pope, was soon submitted
"
"748",26181,"up and to stand on their hands and feet, to make the arches.
"
"749",30743,"‘But I’m not used to it!’ pleaded poor Alice in a piteous tone. And
"
"750",98424,"   But, now that I’m perfectly sure I have none,
"
"751",54189,"Just then her head struck against the roof of the hall: in fact she was
"
"752",25012,"
"
"753",33600,"The Fish-Footman began by producing from under his arm a great letter,
"
"754",36903,"finger VERY deeply with a knife, it usually bleeds; and she had never
"
"755",34482,"
"
"756",14579,"
"
"757",21331,"
"
"758",97630,"remedies--’
"
"759",47435,"moment that it was looking for the fan and the pair of white kid gloves,
"
"760",99262,"‘Thank you,’ said Alice, ‘it’s very interesting. I never knew so much
"
"761",31574,"
"
"762",55346,"is, you know. Please, Ma’am, is this New Zealand or Australia?’ (and
"
"763",80681,"sure she would catch a bad cold if she did not get dry very soon.
"
"764",59730,"for the moment she quite forgot how to speak good English); ‘now I’m
"
"765",45746,"
"
"766",74438,"‘What I was going to say,’ said the Dodo in an offended tone, ‘was, that
"
"767",31931,"
"
"768",78874,"
"
"769",37730,"
"
"770",75165,"
"
"771",15567,"  While the Owl had the dish as its share of the treat.
"
"772",15126,"Alice opened the door and found that it led into a small passage, not
"
"773",22569,"[‘I only wish it was,’ the March Hare said to itself in a whisper.)
"
"774",40525,"
"
"775",28240,"growing, and she was quite surprised to find that she remained the same
"
"776",59993,"‘Found WHAT?’ said the Duck.
"
"777",11874,"have got altered.’
"
"778",89265,"in the middle. Alice kept her eyes anxiously fixed on it, for she felt
"
"779",27061,"‘Is that the way YOU manage?’ Alice asked.
"
"780",36947,"
"
"781",84163,"     “Up above the world you fly,
"
"782",62448,"birds and animals that had fallen into it: there were a Duck and a Dodo,
"
